"transactionid";"customerid";"productid";"transactiondate";"quantity";"totalamount"
4401;2501;254;"2025-06-04 00:00:00";5;600.85
4402;1390;366;"2025-08-11 00:00:00";4;561.2
4403;2730;75;"2025-11-12 00:00:00";2;556.84
4404;2440;73;"2025-12-12 00:00:00";5;830.85
4405;2529;26;"2025-10-18 00:00:00";3;1221.21
4406;2437;496;"2026-03-31 00:00:00";5;2491.3
4407;1169;446;"2025-10-31 00:00:00";2;651.12
4408;1508;48;"2025-05-10 00:00:00";3;1009.29
4409;2919;329;"2025-04-15 00:00:00";4;1602.24
4410;136;239;"2025-11-08 00:00:00";3;641.67
4411;1484;469;"2025-11-14 00:00:00";3;15.3
4412;425;320;"2025-08-06 00:00:00";1;58.08
4413;437;368;"2026-03-22 00:00:00";1;70.77
4414;1161;82;"2025-05-23 00:00:00";3;59.73
4415;2601;79;"2025-04-24 00:00:00";4;1346.16
4416;903;387;"2025-08-06 00:00:00";5;2336.2
4417;194;477;"2026-03-13 00:00:00";1;341.75
4418;2815;368;"2025-09-16 00:00:00";2;141.54
4419;869;453;"2025-05-13 00:00:00";4;743.84
4420;1692;190;"2025-12-31 00:00:00";2;830.72
4421;2563;257;"2025-06-24 00:00:00";1;150.02
4422;1562;298;"2025-12-26 00:00:00";1;225.09
4423;2389;404;"2025-12-24 00:00:00";1;162.92
4424;154;435;"2025-09-19 00:00:00";5;2129.7
4425;868;179;"2025-11-12 00:00:00";4;304.6
4426;39;260;"2025-04-20 00:00:00";5;2032.1
4427;1130;284;"2026-01-30 00:00:00";4;1755.92
4428;2337;32;"2025-04-24 00:00:00";3;1091.46
4429;2420;96;"2025-05-27 00:00:00";2;959.9
4430;2709;44;"2025-12-26 00:00:00";1;370.91
4431;854;19;"2026-01-14 00:00:00";5;2469.95
4432;2045;399;"2026-01-14 00:00:00";2;42.5
4433;2895;180;"2025-04-17 00:00:00";4;1341.28
4434;2121;303;"2025-06-22 00:00:00";3;166.38
4435;1151;86;"2026-03-20 00:00:00";3;661.17
4436;1561;157;"2025-04-26 00:00:00";3;1337.1
4437;2758;345;"2025-07-31 00:00:00";3;902.04
4438;1870;12;"2025-08-03 00:00:00";1;212.98
4439;2906;362;"2026-02-21 00:00:00";2;443.28
4440;1904;419;"2025-07-21 00:00:00";3;467.88
4441;1353;470;"2026-03-06 00:00:00";4;1986.56
4442;1986;259;"2026-03-08 00:00:00";1;75.34
4443;657;30;"2025-10-19 00:00:00";5;283.35
4444;1306;215;"2026-03-02 00:00:00";5;539.7
4445;1068;303;"2026-02-11 00:00:00";1;55.46
4446;89;407;"2025-09-23 00:00:00";1;55.99
4447;963;162;"2025-08-14 00:00:00";3;232.53
4448;1396;340;"2026-02-07 00:00:00";4;1126.0
4449;2766;304;"2025-07-05 00:00:00";3;260.25
4450;901;354;"2025-04-23 00:00:00";3;102.48
4451;2952;395;"2025-04-22 00:00:00";5;1933.6
4452;1606;174;"2025-09-30 00:00:00";2;65.18
4453;1706;224;"2025-06-24 00:00:00";5;909.1
4454;2529;85;"2025-05-02 00:00:00";4;1677.68
4455;56;61;"2026-02-08 00:00:00";1;10.36
4456;1236;153;"2025-08-05 00:00:00";5;1092.35
4457;2310;485;"2025-06-23 00:00:00";4;1444.2
4458;789;121;"2026-03-24 00:00:00";4;1180.64
4459;275;352;"2025-05-01 00:00:00";4;481.68
4460;2036;284;"2025-12-31 00:00:00";2;877.96
4461;2966;359;"2026-03-13 00:00:00";1;201.45
4462;1544;373;"2026-01-17 00:00:00";4;1179.76
4463;2020;217;"2025-04-24 00:00:00";1;187.2
4464;283;115;"2025-12-27 00:00:00";2;304.62
4465;606;379;"2025-10-06 00:00:00";4;1565.8
4466;880;249;"2025-05-12 00:00:00";2;498.26
4467;336;141;"2025-11-10 00:00:00";5;1476.75
4468;1873;368;"2025-05-18 00:00:00";1;70.77
4469;896;456;"2026-03-23 00:00:00";4;1824.08
4470;652;70;"2026-01-30 00:00:00";5;649.55
4471;1126;164;"2025-04-21 00:00:00";5;1696.75
4472;2218;217;"2025-11-11 00:00:00";4;748.8
4473;777;389;"2025-05-01 00:00:00";3;1186.44
4474;205;478;"2025-08-13 00:00:00";1;337.29
4475;2648;381;"2025-05-04 00:00:00";2;473.36
4476;1136;431;"2025-07-23 00:00:00";1;360.19
4477;1052;122;"2025-06-21 00:00:00";5;2215.1
4478;2572;354;"2025-11-03 00:00:00";2;68.32
4479;1630;458;"2025-08-03 00:00:00";5;212.65
4480;1071;391;"2026-01-29 00:00:00";2;813.74
4481;997;39;"2025-08-25 00:00:00";2;552.18
4482;269;475;"2025-07-21 00:00:00";4;1194.0
4483;2847;102;"2026-03-24 00:00:00";1;465.45
4484;1870;371;"2026-03-04 00:00:00";2;855.22
4485;805;362;"2025-10-11 00:00:00";2;443.28
4486;646;186;"2025-05-08 00:00:00";5;1484.2
4487;2939;360;"2026-03-25 00:00:00";5;1131.25
4488;2639;264;"2025-12-03 00:00:00";5;104.8
4489;2320;126;"2025-09-09 00:00:00";1;442.49
4490;1974;8;"2025-06-22 00:00:00";2;302.0
4491;1467;384;"2025-04-10 00:00:00";2;345.52
4492;2890;127;"2025-09-18 00:00:00";5;1558.25
4493;283;500;"2025-10-17 00:00:00";4;1039.4
4494;1527;88;"2026-01-07 00:00:00";5;1321.75
4495;631;64;"2026-02-26 00:00:00";1;20.08
4496;401;115;"2025-04-30 00:00:00";1;152.31
4497;397;92;"2026-02-24 00:00:00";2;471.62
4498;566;154;"2025-07-26 00:00:00";3;1210.17
4499;1157;354;"2025-07-19 00:00:00";1;34.16
4500;995;447;"2025-07-22 00:00:00";5;2445.3
4501;1316;424;"2025-04-19 00:00:00";3;671.85
4502;78;283;"2026-01-25 00:00:00";1;456.71
4503;1287;361;"2025-11-08 00:00:00";3;1485.87
4504;210;77;"2025-05-07 00:00:00";5;446.95
4505;697;225;"2025-06-02 00:00:00";5;152.45
4506;2373;271;"2025-10-02 00:00:00";1;370.96
4507;2365;91;"2025-12-12 00:00:00";2;604.26
4508;1196;496;"2025-09-26 00:00:00";4;1993.04
4509;1804;232;"2025-04-28 00:00:00";3;1154.61
4510;2229;318;"2025-09-15 00:00:00";5;1788.15
4511;1446;72;"2025-06-01 00:00:00";5;291.7
4512;2123;238;"2026-03-16 00:00:00";3;713.46
4513;731;304;"2025-11-28 00:00:00";5;433.75
4514;2011;395;"2026-02-21 00:00:00";1;386.72
4515;602;304;"2025-10-28 00:00:00";5;433.75
4516;2706;365;"2025-10-20 00:00:00";2;543.38
4517;387;267;"2025-08-30 00:00:00";4;299.12
4518;1860;373;"2025-08-05 00:00:00";4;1179.76
4519;987;241;"2025-05-13 00:00:00";1;28.52
4520;2320;427;"2025-10-21 00:00:00";4;1148.84
4521;1641;51;"2025-06-07 00:00:00";2;828.36
4522;251;121;"2026-01-24 00:00:00";5;1475.8
4523;1433;427;"2025-04-09 00:00:00";1;287.21
4524;1400;307;"2025-05-24 00:00:00";5;1981.85
4525;793;394;"2025-07-24 00:00:00";2;264.98
4526;856;75;"2026-03-04 00:00:00";5;1392.1
4527;2637;357;"2025-08-01 00:00:00";2;652.18
4528;250;173;"2025-10-25 00:00:00";3;791.07
4529;1603;141;"2026-02-01 00:00:00";5;1476.75
4530;2452;65;"2025-06-05 00:00:00";3;340.74
4531;1096;350;"2026-01-01 00:00:00";3;1380.42
4532;2582;158;"2025-09-30 00:00:00";4;1876.52
4533;1121;36;"2025-09-18 00:00:00";2;115.34
4534;806;162;"2025-12-05 00:00:00";3;232.53
4535;1947;316;"2025-08-27 00:00:00";4;1758.92
4536;93;392;"2025-06-05 00:00:00";5;732.5
4537;2730;196;"2025-11-17 00:00:00";1;18.83
4538;2770;141;"2025-10-24 00:00:00";1;295.35
4539;2851;309;"2026-02-12 00:00:00";1;139.92
4540;1930;384;"2026-03-03 00:00:00";4;691.04
4541;1266;304;"2025-08-07 00:00:00";5;433.75
4542;328;28;"2025-06-18 00:00:00";3;1151.1
4543;839;207;"2025-08-19 00:00:00";5;1966.15
4544;401;215;"2025-04-15 00:00:00";2;215.88
4545;1760;413;"2026-01-06 00:00:00";2;291.56
4546;1489;112;"2025-06-04 00:00:00";1;348.18
4547;1818;344;"2025-08-31 00:00:00";2;790.34
4548;428;388;"2025-09-01 00:00:00";2;503.78
4549;730;498;"2026-02-02 00:00:00";3;664.2
4550;139;489;"2025-05-22 00:00:00";2;348.4
4551;69;218;"2025-10-29 00:00:00";4;383.24
4552;2213;320;"2026-03-02 00:00:00";4;232.32
4553;528;437;"2025-04-23 00:00:00";5;755.2
4554;867;477;"2025-09-14 00:00:00";5;1708.75
4555;2614;239;"2025-11-10 00:00:00";5;1069.45
4556;1562;227;"2026-02-07 00:00:00";4;1867.68
4557;973;370;"2025-04-21 00:00:00";4;839.92
4558;1175;422;"2025-11-26 00:00:00";4;733.2
4559;564;269;"2025-08-20 00:00:00";2;211.68
4560;2482;273;"2025-06-13 00:00:00";3;993.18
4561;2989;332;"2026-01-27 00:00:00";4;783.56
4562;2277;94;"2025-10-01 00:00:00";2;582.88
4563;2378;488;"2026-01-07 00:00:00";4;105.28
4564;1311;488;"2025-06-23 00:00:00";2;52.64
4565;1790;87;"2025-12-30 00:00:00";1;165.24
4566;2267;491;"2025-10-05 00:00:00";2;769.0
4567;1687;367;"2025-04-21 00:00:00";4;1759.2
4568;286;178;"2025-08-31 00:00:00";4;1949.84
4569;654;168;"2025-04-28 00:00:00";3;1061.91
4570;735;152;"2026-02-13 00:00:00";2;742.18
4571;1399;134;"2025-08-10 00:00:00";2;395.04
4572;666;482;"2025-09-20 00:00:00";4;887.84
4573;238;409;"2025-06-29 00:00:00";3;1399.26
4574;2114;119;"2025-05-21 00:00:00";3;1107.93
4575;2117;322;"2025-12-12 00:00:00";3;326.91
4576;2906;426;"2025-12-02 00:00:00";3;1221.99
4577;889;90;"2026-02-15 00:00:00";4;1394.72
4578;2725;229;"2025-11-01 00:00:00";4;1044.8
4579;2274;286;"2025-11-11 00:00:00";5;1921.85
4580;808;90;"2026-02-11 00:00:00";3;1046.04
4581;419;354;"2025-11-25 00:00:00";5;170.8
4582;521;489;"2025-06-26 00:00:00";2;348.4
4583;1635;494;"2025-08-31 00:00:00";3;380.73
4584;1164;438;"2025-10-07 00:00:00";1;63.26
4585;2915;248;"2026-03-17 00:00:00";5;2454.9
4586;2025;500;"2025-07-28 00:00:00";1;259.85
4587;756;364;"2025-06-02 00:00:00";4;715.56
4588;1504;438;"2025-08-18 00:00:00";4;253.04
4589;172;119;"2026-03-19 00:00:00";1;369.31
4590;2025;107;"2025-05-28 00:00:00";5;288.5
4591;392;290;"2026-03-03 00:00:00";4;566.08
4592;891;243;"2025-04-30 00:00:00";3;1072.89
4593;2548;495;"2025-07-02 00:00:00";3;1269.81
4594;1472;235;"2025-04-19 00:00:00";3;927.15
4595;542;21;"2025-09-25 00:00:00";4;386.68
4596;306;391;"2025-11-17 00:00:00";3;1220.61
4597;533;252;"2025-11-14 00:00:00";4;1548.52
4598;1511;59;"2025-11-13 00:00:00";2;18.68
4599;1559;330;"2025-09-04 00:00:00";3;1171.83
4600;2098;469;"2025-08-06 00:00:00";3;15.3
4601;1032;47;"2025-11-06 00:00:00";1;440.87
4602;2001;156;"2026-02-25 00:00:00";5;1683.35
4603;2642;57;"2025-12-05 00:00:00";4;784.2
4604;2630;3;"2025-08-16 00:00:00";5;1182.2
4605;1752;21;"2026-02-22 00:00:00";5;483.35
4606;2679;267;"2026-02-20 00:00:00";4;299.12
4607;656;348;"2026-02-19 00:00:00";3;542.61
4608;2277;480;"2025-11-20 00:00:00";5;425.3
4609;2099;96;"2025-11-09 00:00:00";5;2399.75
4610;1727;345;"2025-09-05 00:00:00";5;1503.4
4611;1440;301;"2025-08-30 00:00:00";5;462.9
4612;1037;297;"2026-03-13 00:00:00";2;433.14
4613;1071;330;"2025-07-19 00:00:00";5;1953.05
4614;2690;43;"2025-05-09 00:00:00";5;893.15
4615;192;474;"2026-01-27 00:00:00";5;2423.25
4616;2041;475;"2025-07-04 00:00:00";1;298.5
4617;2652;102;"2026-01-28 00:00:00";1;465.45
4618;469;470;"2025-06-28 00:00:00";3;1489.92
4619;350;65;"2026-03-12 00:00:00";2;227.16
4620;1959;83;"2025-10-26 00:00:00";1;218.47
4621;1677;183;"2026-03-04 00:00:00";2;934.6
4622;2414;301;"2025-06-21 00:00:00";1;92.58
4623;290;447;"2025-07-02 00:00:00";2;978.12
4624;160;72;"2025-06-30 00:00:00";3;175.02
4625;2992;274;"2026-02-17 00:00:00";1;137.42
4626;1749;71;"2025-12-13 00:00:00";2;829.46
4627;203;482;"2026-03-16 00:00:00";2;443.92
4628;1880;67;"2025-06-04 00:00:00";3;610.41
4629;54;436;"2025-11-17 00:00:00";3;1116.42
4630;1320;314;"2025-04-25 00:00:00";5;2166.1
4631;2864;401;"2025-08-12 00:00:00";4;133.52
4632;102;216;"2025-07-01 00:00:00";5;2127.1
4633;2465;154;"2025-08-29 00:00:00";4;1613.56
4634;2902;425;"2026-01-01 00:00:00";5;1894.3
4635;2385;329;"2025-05-04 00:00:00";2;801.12
4636;636;215;"2026-02-18 00:00:00";2;215.88
4637;1137;48;"2026-02-26 00:00:00";4;1345.72
4638;980;157;"2025-06-30 00:00:00";5;2228.5
4639;1761;291;"2025-04-08 00:00:00";4;33.68
4640;797;287;"2026-01-04 00:00:00";5;2435.25
4641;439;159;"2026-03-08 00:00:00";5;2400.15
4642;2922;159;"2025-11-24 00:00:00";2;960.06
4643;2371;295;"2025-09-28 00:00:00";3;1495.86
4644;1665;273;"2026-02-04 00:00:00";3;993.18
4645;637;328;"2026-04-05 00:00:00";1;352.15
4646;1175;338;"2025-08-28 00:00:00";2;485.64
4647;1375;406;"2025-10-19 00:00:00";1;147.49
4648;343;440;"2025-12-21 00:00:00";5;2148.65
4649;1596;425;"2025-05-30 00:00:00";5;1894.3
4650;659;322;"2026-02-21 00:00:00";5;544.85
4651;1899;92;"2025-11-18 00:00:00";4;943.24
4652;68;319;"2026-03-11 00:00:00";2;662.96
4653;811;21;"2025-05-10 00:00:00";5;483.35
4654;11;182;"2025-12-10 00:00:00";2;934.38
4655;1025;275;"2025-07-10 00:00:00";1;32.13
4656;1396;71;"2025-09-30 00:00:00";5;2073.65
4657;1669;438;"2025-11-22 00:00:00";3;189.78
4658;519;386;"2026-02-13 00:00:00";1;306.26
4659;1391;324;"2026-04-06 00:00:00";3;658.77
4660;1267;382;"2026-01-07 00:00:00";4;1198.56
4661;2230;294;"2025-06-26 00:00:00";5;34.55
4662;217;498;"2026-02-11 00:00:00";3;664.2
4663;2671;496;"2025-08-16 00:00:00";5;2491.3
4664;1423;257;"2025-09-02 00:00:00";4;600.08
4665;2059;401;"2026-01-05 00:00:00";1;33.38
4666;282;437;"2025-10-01 00:00:00";1;151.04
4667;1746;206;"2025-10-30 00:00:00";1;10.42
4668;1000;58;"2025-11-28 00:00:00";3;312.12
4669;1627;417;"2025-04-28 00:00:00";1;399.3
4670;1774;319;"2026-01-08 00:00:00";3;994.44
4671;106;133;"2025-05-09 00:00:00";3;843.75
4672;826;450;"2025-08-06 00:00:00";5;853.4
4673;1991;433;"2025-06-15 00:00:00";4;156.72
4674;346;352;"2025-06-22 00:00:00";3;361.26
4675;2548;395;"2025-08-03 00:00:00";2;773.44
4676;2851;380;"2026-02-24 00:00:00";4;86.56
4677;2373;368;"2025-09-20 00:00:00";2;141.54
4678;57;447;"2025-07-27 00:00:00";3;1467.18
4679;478;375;"2025-08-04 00:00:00";5;1956.75
4680;917;191;"2026-02-15 00:00:00";3;356.01
4681;2331;63;"2025-04-20 00:00:00";4;1600.68
4682;1180;262;"2025-07-24 00:00:00";3;1356.99
4683;466;232;"2026-02-09 00:00:00";3;1154.61
4684;2938;252;"2026-03-26 00:00:00";4;1548.52
4685;2869;147;"2025-04-27 00:00:00";5;1493.95
4686;1533;489;"2025-05-17 00:00:00";1;174.2
4687;382;288;"2025-05-07 00:00:00";1;414.77
4688;815;425;"2026-04-02 00:00:00";1;378.86
4689;2721;171;"2026-01-04 00:00:00";3;110.94
4690;1142;486;"2026-02-14 00:00:00";3;50.16
4691;917;494;"2025-04-10 00:00:00";5;634.55
4692;1731;248;"2025-06-19 00:00:00";5;2454.9
4693;2574;358;"2025-04-15 00:00:00";5;1886.75
4694;2080;352;"2025-05-31 00:00:00";2;240.84
4695;408;386;"2025-08-09 00:00:00";3;918.78
4696;1148;460;"2025-12-17 00:00:00";2;337.64
4697;245;494;"2026-03-16 00:00:00";2;253.82
4698;932;384;"2025-09-19 00:00:00";5;863.8
4699;1440;215;"2025-12-01 00:00:00";3;323.82
4700;2268;394;"2025-06-27 00:00:00";2;264.98
4701;2281;183;"2025-06-26 00:00:00";3;1401.9
4702;1703;460;"2025-07-28 00:00:00";2;337.64
4703;2470;239;"2025-12-16 00:00:00";2;427.78
4704;2981;73;"2025-05-29 00:00:00";1;166.17
4705;665;255;"2025-11-02 00:00:00";2;971.0
4706;1418;315;"2025-05-12 00:00:00";3;1117.41
4707;1763;405;"2025-09-24 00:00:00";5;1743.95
4708;1389;286;"2025-05-19 00:00:00";2;768.74
4709;1648;126;"2025-07-18 00:00:00";3;1327.47
4710;2170;486;"2026-03-23 00:00:00";4;66.88
4711;1523;124;"2025-04-19 00:00:00";4;927.12
4712;2719;82;"2026-01-23 00:00:00";2;39.82
4713;2748;174;"2025-04-20 00:00:00";1;32.59
4714;563;289;"2025-05-22 00:00:00";4;367.48
4715;1831;237;"2025-04-14 00:00:00";2;313.54
4716;2796;386;"2025-05-18 00:00:00";5;1531.3
4717;2427;253;"2025-04-16 00:00:00";4;1201.32
4718;2703;136;"2025-10-13 00:00:00";3;154.77
4719;1386;326;"2025-04-25 00:00:00";4;215.08
4720;2813;294;"2025-05-04 00:00:00";3;20.73
4721;1539;301;"2025-07-21 00:00:00";3;277.74
4722;868;8;"2025-05-14 00:00:00";3;453.0
4723;146;374;"2025-08-03 00:00:00";3;464.91
4724;519;309;"2025-10-20 00:00:00";1;139.92
4725;1244;250;"2025-08-08 00:00:00";2;267.6
4726;2180;203;"2026-01-08 00:00:00";3;1434.57
4727;1954;357;"2026-01-15 00:00:00";4;1304.36
4728;2509;294;"2025-04-28 00:00:00";2;13.82
4729;1286;322;"2025-10-29 00:00:00";1;108.97
4730;809;195;"2025-09-24 00:00:00";3;171.78
4731;763;42;"2026-02-21 00:00:00";5;2373.6
4732;1036;344;"2025-10-11 00:00:00";4;1580.68
4733;1451;93;"2025-10-02 00:00:00";1;249.91
4734;2600;341;"2025-09-13 00:00:00";2;894.84
4735;1630;449;"2025-04-07 00:00:00";3;436.83
4736;2077;458;"2025-12-14 00:00:00";2;85.06
4737;2622;44;"2026-02-21 00:00:00";2;741.82
4738;1149;407;"2026-01-13 00:00:00";1;55.99
4739;1457;230;"2025-10-04 00:00:00";4;1756.88
4740;396;117;"2025-12-29 00:00:00";2;71.22
4741;2098;203;"2025-07-26 00:00:00";1;478.19
4742;1527;71;"2025-05-14 00:00:00";3;1244.19
4743;2099;151;"2025-04-19 00:00:00";3;753.27
4744;901;263;"2025-05-07 00:00:00";1;384.51
4745;165;11;"2025-10-09 00:00:00";4;1135.04
4746;2604;6;"2025-09-01 00:00:00";2;740.62
4747;162;192;"2025-09-21 00:00:00";4;1166.52
4748;869;496;"2025-10-11 00:00:00";3;1494.78
4749;846;232;"2025-06-28 00:00:00";4;1539.48
4750;1820;264;"2025-08-11 00:00:00";1;20.96
4751;916;285;"2025-09-26 00:00:00";3;1362.03
4752;2642;493;"2025-07-07 00:00:00";5;1526.85
4753;1796;264;"2025-07-14 00:00:00";5;104.8
4754;1206;215;"2025-07-22 00:00:00";3;323.82
4755;1925;249;"2025-07-21 00:00:00";3;747.39
4756;2657;378;"2026-01-19 00:00:00";4;493.4
4757;140;4;"2025-05-29 00:00:00";4;772.4
4758;2271;128;"2025-09-23 00:00:00";4;1348.24
4759;1281;397;"2026-01-26 00:00:00";5;1838.95
4760;361;436;"2025-07-16 00:00:00";4;1488.56
4761;75;60;"2026-01-04 00:00:00";5;1295.2
4762;213;57;"2025-07-04 00:00:00";5;980.25
4763;1205;380;"2026-02-21 00:00:00";1;21.64
4764;1556;156;"2026-01-22 00:00:00";5;1683.35
4765;1373;64;"2025-12-16 00:00:00";2;40.16
4766;927;194;"2025-08-14 00:00:00";1;291.68
4767;2678;182;"2025-11-22 00:00:00";5;2335.95
4768;2319;350;"2025-07-02 00:00:00";3;1380.42
4769;562;365;"2025-10-31 00:00:00";3;815.07
4770;2084;246;"2026-01-24 00:00:00";1;249.8
4771;1125;239;"2025-10-09 00:00:00";3;641.67
4772;967;340;"2025-10-26 00:00:00";2;563.0
4773;1601;389;"2026-01-13 00:00:00";4;1581.92
4774;2235;161;"2026-02-01 00:00:00";2;793.52
4775;379;374;"2025-05-29 00:00:00";4;619.88
4776;2079;478;"2025-05-28 00:00:00";1;337.29
4777;1947;348;"2025-08-21 00:00:00";4;723.48
4778;36;40;"2025-08-04 00:00:00";1;322.58
4779;1577;31;"2026-02-21 00:00:00";1;324.02
4780;2657;135;"2025-05-07 00:00:00";4;781.6
4781;1761;26;"2025-06-20 00:00:00";2;814.14
4782;1258;319;"2025-05-01 00:00:00";1;331.48
4783;44;244;"2025-07-23 00:00:00";3;969.3
4784;1546;384;"2025-11-28 00:00:00";1;172.76
4785;2301;429;"2025-07-10 00:00:00";5;1971.85
4786;1102;164;"2025-07-21 00:00:00";2;678.7
4787;1998;61;"2025-06-03 00:00:00";3;31.08
4788;143;155;"2025-09-15 00:00:00";2;944.36
4789;1114;384;"2025-09-09 00:00:00";2;345.52
4790;1968;97;"2025-12-28 00:00:00";1;249.62
4791;1801;250;"2025-12-24 00:00:00";2;267.6
4792;2521;192;"2025-10-21 00:00:00";3;874.89
4793;1664;205;"2025-06-26 00:00:00";1;477.28
4794;1151;490;"2025-08-11 00:00:00";2;576.18
4795;1307;395;"2025-06-15 00:00:00";1;386.72
4796;2715;128;"2025-08-13 00:00:00";5;1685.3
4797;1116;289;"2025-07-29 00:00:00";1;91.87
4798;2829;338;"2025-10-20 00:00:00";2;485.64
4799;1365;355;"2026-03-24 00:00:00";2;888.02
4800;1876;28;"2026-01-26 00:00:00";1;383.7
4801;449;255;"2025-09-20 00:00:00";3;1456.5
4802;1439;469;"2026-04-06 00:00:00";5;25.5
4803;1671;139;"2025-10-05 00:00:00";4;1097.08
4804;921;165;"2026-02-06 00:00:00";4;1738.2
4805;286;140;"2025-12-02 00:00:00";3;1387.65
4806;221;472;"2025-12-22 00:00:00";2;716.18
4807;650;313;"2025-04-23 00:00:00";1;165.96
4808;723;327;"2025-11-18 00:00:00";3;1389.69
4809;853;133;"2025-06-12 00:00:00";2;562.5
4810;2749;148;"2025-08-16 00:00:00";1;176.2
4811;1250;94;"2025-07-29 00:00:00";2;582.88
4812;1524;213;"2026-02-08 00:00:00";1;322.94
4813;1490;444;"2025-08-19 00:00:00";2;355.1
4814;1812;240;"2025-09-07 00:00:00";5;2478.85
4815;1162;319;"2025-07-15 00:00:00";3;994.44
4816;1692;82;"2025-06-26 00:00:00";3;59.73
4817;567;197;"2025-05-23 00:00:00";1;6.32
4818;270;489;"2026-03-13 00:00:00";4;696.8
4819;1528;57;"2025-11-23 00:00:00";3;588.15
4820;2921;2;"2025-09-27 00:00:00";3;1143.9
4821;851;355;"2025-09-26 00:00:00";5;2220.05
4822;1704;310;"2025-08-11 00:00:00";5;84.45
4823;368;82;"2025-08-01 00:00:00";5;99.55
4824;1562;28;"2025-08-09 00:00:00";2;767.4
4825;1767;294;"2025-06-02 00:00:00";3;20.73
4826;1680;91;"2025-06-03 00:00:00";1;302.13
4827;266;116;"2025-08-02 00:00:00";1;455.82
4828;2495;218;"2025-11-08 00:00:00";1;95.81
4829;856;337;"2026-01-21 00:00:00";3;119.43
4830;2709;233;"2026-02-05 00:00:00";4;976.48
4831;575;464;"2025-06-02 00:00:00";1;449.32
4832;2925;398;"2025-10-11 00:00:00";4;905.8
4833;735;211;"2025-06-27 00:00:00";3;955.89
4834;2514;217;"2025-11-21 00:00:00";2;374.4
4835;2859;34;"2025-06-08 00:00:00";3;106.95
4836;35;107;"2025-11-27 00:00:00";5;288.5
4837;1036;42;"2025-11-18 00:00:00";1;474.72
4838;1134;237;"2025-09-14 00:00:00";4;627.08
4839;2960;8;"2025-07-12 00:00:00";2;302.0
4840;1378;283;"2025-06-05 00:00:00";5;2283.55
4841;2451;384;"2026-01-26 00:00:00";4;691.04
4842;2532;248;"2025-10-02 00:00:00";4;1963.92
4843;709;384;"2025-06-03 00:00:00";2;345.52
4844;1975;395;"2025-12-24 00:00:00";3;1160.16
4845;1271;168;"2025-12-19 00:00:00";2;707.94
4846;18;441;"2025-04-29 00:00:00";3;425.22
4847;2535;383;"2025-11-06 00:00:00";1;167.96
4848;1819;491;"2025-09-22 00:00:00";1;384.5
4849;2574;206;"2025-12-09 00:00:00";4;41.68
4850;2854;445;"2025-10-21 00:00:00";4;51.0
4851;2719;28;"2025-06-03 00:00:00";3;1151.1
4852;1747;58;"2025-08-22 00:00:00";5;520.2
4853;2930;356;"2025-11-21 00:00:00";2;186.72
4854;1833;268;"2025-10-16 00:00:00";5;932.1
4855;2669;310;"2026-01-04 00:00:00";5;84.45
4856;58;268;"2025-09-10 00:00:00";3;559.26
4857;1215;338;"2026-03-19 00:00:00";2;485.64
4858;2018;490;"2025-10-03 00:00:00";3;864.27
4859;156;326;"2025-05-17 00:00:00";1;53.77
4860;2531;492;"2026-03-21 00:00:00";5;66.5
4861;298;257;"2025-04-16 00:00:00";5;750.1
4862;516;442;"2026-03-18 00:00:00";1;179.9
4863;2551;494;"2025-11-28 00:00:00";5;634.55
4864;2978;328;"2026-03-19 00:00:00";1;352.15
4865;77;26;"2025-12-10 00:00:00";3;1221.21
4866;286;325;"2025-07-10 00:00:00";5;1084.5
4867;2128;309;"2025-12-18 00:00:00";1;139.92
4868;2444;90;"2025-09-15 00:00:00";2;697.36
4869;2797;195;"2025-09-13 00:00:00";3;171.78
4870;591;19;"2026-03-05 00:00:00";3;1481.97
4871;2792;201;"2025-08-11 00:00:00";5;2069.1
4872;2953;315;"2025-09-02 00:00:00";3;1117.41
4873;1865;141;"2026-02-06 00:00:00";2;590.7
4874;1022;171;"2025-05-15 00:00:00";5;184.9
4875;657;8;"2026-04-03 00:00:00";3;453.0
4876;2070;39;"2026-03-11 00:00:00";1;276.09
4877;2201;367;"2025-09-22 00:00:00";3;1319.4
4878;1241;484;"2025-09-01 00:00:00";5;1363.5
4879;2143;217;"2026-03-08 00:00:00";5;936.0
4880;1849;344;"2025-10-23 00:00:00";4;1580.68
4881;1385;121;"2025-09-04 00:00:00";3;885.48
4882;2931;148;"2025-06-19 00:00:00";3;528.6
4883;88;168;"2025-12-11 00:00:00";3;1061.91
4884;578;298;"2026-02-16 00:00:00";2;450.18
4885;1755;30;"2025-09-24 00:00:00";4;226.68
4886;1311;219;"2026-03-01 00:00:00";5;1261.5
4887;2448;163;"2026-03-21 00:00:00";1;394.23
4888;108;116;"2025-12-12 00:00:00";5;2279.1
4889;144;186;"2025-07-31 00:00:00";1;296.84
4890;186;278;"2025-07-16 00:00:00";2;504.58
4891;1242;364;"2025-09-20 00:00:00";3;536.67
4892;657;250;"2025-06-08 00:00:00";4;535.2
4893;2638;169;"2025-05-25 00:00:00";4;878.44
4894;1994;232;"2025-04-14 00:00:00";4;1539.48
4895;1963;223;"2026-01-06 00:00:00";2;568.88
4896;2091;294;"2025-11-04 00:00:00";2;13.82
4897;1360;53;"2025-12-23 00:00:00";1;245.55
4898;764;7;"2025-09-16 00:00:00";1;287.18
4899;2642;149;"2025-08-07 00:00:00";5;1449.2
